canonical_id,F116,F115,F117,F120,F123,F110,F105,F68,F101,F104,F65,F22,F72,F25,F3-NA,F3-String,F3-int,F15-NA,F15-public,F126,F41,F77,category
derby-B-2343,-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,0.873015873015873,5,0.7406143344709898,0.35356200527704484,24,2,2556,879,1,1,0,1,0,0,0,1391,open
derby-B-1701,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.3043478260869565,0.16333333333333333,11,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-1555,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,151,0.7368421052631579,0.2631578947368421,6,2,8134,3064,1,0,0,1,0,0,241,6969,open
derby-B-1728,-1.0,-1.0,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,0.6428571428571429,4,0.3934426229508197,0.2251655629139073,9,2,3164,1348,1,0,0,1,1,0,0,1999,open
jmeter-B-239,-1.0,-1.0,0.2280701754385965,0.005381474432391197,0.005381474432391197,-0.5263157894736842,0.1176470588235294,41,0.9252136752136751,0.6991869918699187,15,1,7508,1056,1,1,0,1,0,0,118,2456,close
derby-B-1289,-1.0,-1.0,0.5714285714285714,0.08480126588811351,0.08480126588811351,0.14285714285714285,1.0,235,0.14175686927560366,0.5887815750371471,92,2,8134,3064,1,0,0,1,0,5,610,6969,open
derby-B-1346,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.5315396789509382,0.5846464646464646,124,2,8134,3064,1,0,0,1,0,18,610,6969,close
derby-B-1539,0.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.2822966507177033,0.5446685878962536,117,3,8134,3064,1,0,0,1,0,0,241,6969,open
cassandra-B-1259,0.0,0.0,0.0,0.42773363918857626,0.42773363918857626,-1.0,0.6,39,0.6255924170616114,0.12790697674418605,4,2,7394,117,1,0,0,1,0,0,73,763,open
derby-B-195,-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,88,0.044715447154471545,0.18438003220611915,83,3,7791,2804,1,0,0,1,0,0,1,6626,open
derby-B-1237,-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.2319925163704397,0.4515103338632751,64,3,8134,3064,1,0,0,1,0,0,610,6969,open
derby-B-1083,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,14,0.4497354497354497,0.4322033898305085,6,2,8134,3064,1,0,0,1,0,0,98,6969,close
derby-B-553,0.0,-1.0,0.27586206896551724,0.081104871355322,0.081104871355322,-0.4482758620689655,1.0,53,0.15272727272727274,0.5,10,3,8134,3064,1,0,0,1,0,0,3,6969,open
derby-B-2261,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.8271604938271605,0.4318181818181818,9,2,6393,2336,1,0,0,1,0,0,0,5228,close
jmeter-B-240,-1.0,-1.0,0.05617977528089888,0.30515659998359235,0.30515659998359235,-0.8876404494382022,1.0,41,0.7955390334572491,0.4215017064846416,117,3,5492,191,1,0,1,1,0,0,118,1878,open
derby-B-888,-1.0,-0.6,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.15384615384615385,14,0.9233226837060704,0.7935483870967742,14,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-1321,-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,1.0,235,0.7554744525547445,0.3439306358381503,13,2,8134,3064,1,0,0,1,0,0,610,6969,open
derby-B-1597,-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.5034013605442177,0.4195011337868481,12,2,8134,3064,1,0,0,1,0,0,241,6969,open
derby-B-142,-1.0,-1.0,0.07142857142857142,0.08480126588811351,0.08480126588811351,-0.8571428571428571,0.42857142857142855,16,0.5245901639344263,1.0789473684210529,9,3,8134,3064,1,0,0,1,0,0,41,1651,open
derby-B-1235,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,235,0.5893358278765201,0.4515103338632751,64,2,8134,3064,1,0,0,1,0,0,610,6969,open
derby-B-547,-0.5,-1.0,0.07142857142857142,0.081104871355322,0.081104871355322,-0.8571428571428571,1.0,53,0.3453292496171516,1.0666666666666669,22,3,8134,3064,1,0,0,1,0,0,3,6969,open
derby-B-1613,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.5878136200716846,0.7611940298507462,11,2,8134,3064,1,0,0,1,0,0,241,6969,open
derby-B-1226,-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,235,0.1997193638914873,0.5847457627118644,23,2,8134,3064,1,0,0,1,0,0,610,6969,close
derby-B-1722,-1.0,-1.0,0.16666666666666666,0.0022775294690879104,0.0022775294690879104,-0.6666666666666666,0.17647058823529413,4,0.8032786885245902,0.3595505617977528,10,2,3164,1348,1,0,0,1,0,0,0,1999,open
ant-B-818,-1.0,-1.0,0.04385964912280702,0.28036495254003496,0.28036495254003496,-0.912280701754386,0.4,86,0.9833887043189368,0.591715976331361,15,3,7195,3454,1,1,0,1,0,0,0,12267,open
derby-B-286,-1.0,-1.0,0.05,0.081104871355322,0.081104871355322,-0.9,1.0,56,0.6068965517241379,0.47560975609756106,5,2,5586,2137,1,1,0,1,0,0,3,3219,open
derby-B-1322,0.0,-1.0,0.04651162790697674,0.08480126588811351,0.08480126588811351,-0.9069767441860463,1.0,235,0.2544642857142857,0.5327868852459017,8,2,8134,3064,1,0,0,1,0,0,610,6969,open
derby-B-2547,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,0.6666666666666666,16,0.2614213197969543,0.4279475982532751,27,2,2319,755,1,0,0,1,0,0,0,1154,close
derby-B-1716,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2575757575757576,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-2320,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.17005988023952096,0.4647058823529412,27,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-1348,-1.0,-1.0,0.25,0.081104871355322,0.081104871355322,-0.5,1.0,235,0.6884467555957495,0.5846464646464646,124,2,8134,3064,1,0,0,1,0,18,610,6969,open
derby-B-2283,0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.8723404255319149,0.3333333333333333,3,3,8134,3064,1,0,0,1,1,0,0,6969,open
derby-B-555,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,53,0.3190789473684211,0.5019157088122606,11,3,8134,3064,1,0,0,1,0,0,3,6969,open
ant-B-819,-1.0,-1.0,0.04385964912280702,0.28036495254003496,0.28036495254003496,-0.912280701754386,0.5789473684210527,86,0.7408637873754153,0.591715976331361,15,3,7195,3454,1,0,0,1,0,0,0,12267,open
derby-B-1089,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,14,0.3591240875912409,0.6642857142857143,72,2,8134,3064,1,0,0,1,0,0,98,6969,close
derby-B-1669,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.2388535031847133,0.3640776699029126,7,2,7392,2578,1,0,0,1,0,0,241,6227,close
derby-B-1296,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.5873821609862219,0.7316735822959889,23,2,8134,3064,1,0,0,1,1,1,610,6969,close
derby-B-115,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.3283582089552239,1.4715447154471544,10,2,8134,3064,1,0,0,1,0,0,41,6969,close
jmeter-B-24,-1.0,-1.0,0.2280701754385965,0.005381474432391197,0.005381474432391197,-0.5263157894736842,1.0,24,0.696969696969697,0.6226415094339622,2,1,13325,3497,1,0,0,1,0,0,18,3118,close
derby-B-563,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.408,0.7622950819672131,8,2,8134,3064,1,0,0,1,0,0,3,6969,close
derby-B-1133,-1.0,-0.3877551020408163,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,52,0.4562495676834751,0.4837847262582821,297,2,8134,3064,1,0,0,1,1,116,124,6969,open
derby-B-2264,0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.7924528301886793,0.2903225806451613,5,2,7482,2621,1,0,0,1,0,0,0,6969,open
derby-B-603,-1.0,-1.0,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,0.4444444444444444,35,0.7331378299120235,0.40049751243781095,14,2,8134,3064,1,0,0,1,0,0,10,6969,open
derby-B-602,-1.0,-1.0,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,0.4137931034482759,35,0.6402877697841727,0.12371134020618554,3,2,8134,3064,1,0,1,1,0,0,10,6969,open
derby-B-2164,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.3333333333333333,53,0.3149171270718232,0.2076923076923077,7,3,5356,2097,1,0,0,1,0,0,0,4191,open
tomcat-B-875,-1.0,-1.0,0.020833333333333332,0.0463645668132449,0.0463645668132449,-0.9375,0.07407407407407407,4,0.7771084337349398,0.6086956521739131,4,1,13323,862,1,0,0,1,0,0,0,8272,close
derby-B-1565,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.7277777777777777,0.5806451612903226,5,2,8134,3064,1,0,0,1,0,0,241,6969,open
derby-B-1593,-1.0,-0.6,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,151,0.373046875,0.2901353965183752,16,2,8134,3064,1,0,0,1,0,2,241,6969,open
derby-B-292,-1.0,-1.0,0.02127659574468085,0.08480126588811351,0.08480126588811351,-0.9574468085106383,1.0,56,0.6380798274002157,0.2879156528791565,132,3,7791,2804,1,0,0,1,0,0,3,6621,open
derby-B-588,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.4841351074718526,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,1462,close
derby-B-1719,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.26262626262626265,0.5398230088495575,21,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-1594,-1.0,-0.6,0.02127659574468085,0.023834639568557327,0.023834639568557327,-0.9574468085106383,1.0,151,0.97265625,0.2901353965183752,16,2,8134,3064,1,1,0,1,0,2,241,1854,open
lucene-solr-B-1838,0.0,0.0,0.1746031746031746,0.11778620008148095,0.11778620008148095,-0.32275132275132273,1.0,87,0.8095238095238095,0.9285714285714286,3,3,14286,326,1,0,0,1,1,0,113,3568,open
derby-B-1105,-0.3333333333333333,-0.3877551020408163,0.02608695652173913,0.08480126588811351,0.08480126588811351,-0.9478260869565216,1.0,52,0.4473265546102234,0.4837847262582821,297,3,8134,3064,1,0,0,1,0,116,124,6969,open
derby-B-580,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,53,0.5203619909502263,0.6491228070175439,7,2,7392,2578,1,0,0,1,0,0,3,1708,open
derby-B-1582,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.35036496350364965,0.4693877551020408,7,2,8134,3064,1,0,0,1,0,0,241,6969,close
derby-B-565,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.35200000000000004,0.7622950819672131,8,2,8134,3064,1,0,0,1,0,0,3,6969,close
derby-B-1294,-1.0,0.3333333333333333,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,235,0.3673272112131464,0.484621778886118,64,2,8134,3064,1,0,0,1,0,1,610,6969,open
derby-B-1269,-1.0,-1.0,0.03947368421052632,0.08480126588811351,0.08480126588811351,-0.9210526315789472,1.0,235,0.1565040650406504,0.5277296360485269,46,3,8134,3064,1,0,0,1,1,0,610,6969,open
derby-B-1297,0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,235,0.981145757795504,0.7316735822959889,23,2,8134,3064,1,0,0,1,1,1,610,6969,open
derby-B-205,0.0,-1.0,0.07865168539325842,0.03272016230873249,0.03272016230873249,-0.8426966292134831,1.0,88,0.8876262626262627,0.6934673366834171,21,3,7791,2804,1,0,0,1,0,0,1,3703,open
derby-B-1535,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,151,0.3439659755449229,0.5446685878962536,117,2,8134,3064,1,0,0,1,1,0,241,6969,close
derby-B-199,-1.0,0.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,0.4642857142857143,88,0.957796852646638,0.2082139446036294,76,2,7791,2804,1,0,0,1,0,0,1,6626,open
derby-B-546,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,53,0.3552833078101072,1.0666666666666669,22,2,8134,3064,1,0,0,1,0,0,3,6969,close
derby-B-587,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.47389969293756395,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,6969,close
derby-B-1549,-1.0,-1.0,0.0,0.023834639568557327,0.023834639568557327,-1.0,1.0,151,0.974074074074074,0.4320987654320987,6,3,8134,3064,1,1,0,1,0,0,241,6969,open
derby-B-137,-1.0,-1.0,0.25,0.081104871355322,0.081104871355322,-0.5,1.0,16,0.7766666666666666,0.7814569536423841,28,1,8134,3064,1,0,0,1,0,0,41,6969,open
derby-B-307,-1.0,-0.9473684210526316,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,56,0.9429771908763506,0.5530101225359616,129,2,7791,2804,1,0,0,1,0,0,3,6626,open
derby-B-1590,-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,151,0.5662650602409639,0.4557823129251701,4,3,4429,1876,1,0,0,1,0,0,241,2491,open
derby-B-1285,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,1.0,235,0.9525395503746876,0.5887815750371471,92,2,8134,3064,1,0,0,1,0,5,610,6969,close
derby-B-196,-1.0,-1.0,0.0,0.018972308598876112,0.018972308598876112,-1.0,1.0,88,0.04239256678281069,0.18438003220611915,83,3,7791,2804,1,0,0,1,0,0,1,6626,open
lucene-solr-B-434,1.0,0.5,0.3809523809523809,0.4843410085820645,0.4843410085820645,-0.047619047619047616,1.0,278,0.7210526315789474,0.5550351288056206,28,2,22821,1931,1,0,0,1,0,0,868,8097,open
derby-B-284,-1.0,-1.0,0.2,0.03272016230873249,0.03272016230873249,-0.6,0.13157894736842105,56,0.4551724137931034,0.47560975609756106,5,3,5586,2137,1,0,0,1,0,0,3,4421,open
derby-B-586,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,53,0.2835209825997953,0.8126272912423625,42,2,8134,3064,1,0,0,1,0,0,3,6969,close
derby-B-1515,-1.0,-1.0,0.0,0.08480126588811351,0.08480126588811351,-1.0,1.0,8,0.8280542986425339,0.3071428571428572,25,2,8134,3064,1,0,0,1,0,0,0,6969,open
derby-B-396,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.1125,56,0.4890965732087227,0.11353711790393012,20,3,7791,2804,1,0,0,1,0,0,3,6626,open
derby-B-1349,-1.0,-1.0,0.2608695652173913,0.018972308598876112,0.018972308598876112,-0.4782608695652174,1.0,235,0.6606375763056749,0.5846464646464646,124,2,8134,3064,1,0,0,1,0,18,610,6969,open
derby-B-121,-1.0,-1.0,0.01098901098901099,4.9971618126111155e-05,4.9971618126111155e-05,-0.978021978021978,1.0,16,0.5112936344969199,0.3226837060702875,23,2,8134,3064,1,0,0,1,0,27,41,6969,close
derby-B-1304,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.5106382978723404,235,0.3033226152197213,0.5848670756646217,7,2,8134,3064,1,0,0,1,0,0,610,3859,close
derby-B-925,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,55,0.17435897435897435,1.2602739726027397,27,2,8134,3064,1,0,0,1,0,0,33,6969,close
derby-B-1483,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.10673076923076924,235,0.5130208333333334,0.08333333333333333,3,3,8134,3064,1,0,0,1,0,0,610,6969,open
lucene-solr-B-1608,0.0,0.0,0.21739130434782608,0.4070964043141743,0.4070964043141743,-0.4239130434782609,1.0,118,0.5019157088122606,0.21164021164021168,9,3,13591,277,1,0,0,1,0,0,160,2873,open
derby-B-1709,-1.0,-1.0,0.007874015748031496,4.9971618126111155e-05,4.9971618126111155e-05,-0.9842519685039368,1.0,38,0.2981927710843373,0.2425531914893617,10,2,8134,3064,1,0,0,1,0,0,0,6969,close
derby-B-1272,-1.0,-1.0,0.06349206349206349,0.08480126588811351,0.08480126588811351,-0.873015873015873,1.0,235,0.8017751479289941,0.4104234527687297,16,3,8134,3064,1,0,0,1,0,0,610,4742,open
derby-B-567,0.0,-1.0,0.045454545454545456,0.08480126588811351,0.08480126588811351,-0.9090909090909092,1.0,53,0.3242009132420091,0.4803149606299213,15,3,3075,1273,1,0,0,1,0,0,3,1910,open
derby-B-1456,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.2222222222222222,235,0.8603351955307262,0.7303370786516854,8,2,4429,1876,1,0,0,1,0,0,610,3264,close
derby-B-1510,-1.0,-1.0,0.09570957095709573,0.08480126588811351,0.08480126588811351,-0.8085808580858086,0.3333333333333333,8,0.108301404853129,0.608922638822971,166,2,8134,3064,1,0,0,1,0,0,0,1493,close
derby-B-1459,-1.0,-1.0,0.07547169811320754,0.08480126588811351,0.08480126588811351,-0.8490566037735849,1.0,235,0.852112676056338,0.3620689655172414,5,3,7959,2897,1,0,0,1,0,0,610,2300,open
derby-B-1104,0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,52,0.24210526315789474,0.4074074074074074,8,2,8134,3064,1,0,0,1,0,0,124,6969,open
derby-B-2266,0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.9310344827586208,0.10526315789473684,1,2,8134,3064,1,0,0,1,0,0,0,6969,open
derby-B-2256,0.0,-1.0,0.0,0.081104871355322,0.081104871355322,-1.0,1.0,53,0.4457831325301205,0.09523809523809523,24,3,7482,2621,1,0,0,1,1,0,0,6969,open
jmeter-B-25,0.0,-1.0,0.02586206896551724,0.30515659998359235,0.30515659998359235,-0.9051724137931034,1.0,24,0.37373737373737376,0.6226415094339622,2,3,13325,3497,1,0,0,1,0,0,18,8567,open
